-20	-10	0.000509252
-20	-9.5	0.00131204
-20	-9	0.00284366
-20	-8.5	0.00518477
-20	-8	0.00795245
-20	-7.5	0.0102611
-20	-7	0.0111379
-20	-6.5	0.0101703
-20	-6	0.00781235
-20	-5.5	0.00504837
-20	-5	0.00274435
-20	-4.5	0.00125501
-20	-4	0.000482809
-20	-3.5	0.000156251
-20	-3	4.25391e-05
-20	-2.5	9.7426e-06
-20	-2	1.87707e-06
-20	-1.5	3.04233e-07
-20	-1	4.14811e-08
-20	-0.5	4.75789e-09
-20	0	4.59091e-10
-20	0.5	3.72651e-11
-20	1	2.54463e-12
-20	1.5	1.46173e-13
-20	2	7.06365e-15
-20	2.5	2.87151e-16
-20	3	9.82e-18
-20	3.5	2.82509e-19
-20	4	6.8371e-21
-20	4.5	1.39197e-22
-20	5	2.38402e-24
-20	5.5	3.43486e-26
-20	6	4.1632e-28
-20	6.5	4.24487e-30
-20	7	3.64101e-32
-20	7.5	2.62723e-34
-20	8	1.59476e-36
-20	8.5	8.14349e-39
-20	9	3.49821e-41
-20	9.5	1.26416e-43
-20	10	3.84304e-46
-19.5	-10	0.000407065
-19.5	-9.5	0.00109702
-19.5	-9	0.00248705
-19.5	-8.5	0.00474322
-19.5	-8	0.00760996
-19.5	-7.5	0.010271
-19.5	-7	0.0116616
-19.5	-6.5	0.0111385
-19.5	-6	0.00894981
-19.5	-5.5	0.00604951
-19.5	-5	0.00343991
-19.5	-4.5	0.00164548
-19.5	-4	0.000662152
-19.5	-3.5	0.000224152
-19.5	-3	6.38332e-05
-19.5	-2.5	1.52922e-05
-19.5	-2	3.08187e-06
-19.5	-1.5	5.22489e-07
-19.5	-1	7.45177e-08
-19.5	-0.5	8.94049e-09
-19.5	0	9.02366e-10
-19.5	0.5	7.66167e-11
-19.5	1	5.47248e-12
-19.5	1.5	3.28825e-13
-19.5	2	1.66213e-14
-19.5	2.5	7.06778e-16
-19.5	3	2.52826e-17
-19.5	3.5	7.60816e-19
-19.5	4	1.926e-20
-19.5	4.5	4.10161e-22
-19.5	5	7.34804e-24
-19.5	5.5	1.10741e-25
-19.5	6	1.40399e-27
-19.5	6.5	1.4974e-29
-19.5	7	1.34349e-31
-19.5	7.5	1.01402e-33
-19.5	8	6.43846e-36
-19.5	8.5	3.43902e-38
-19.5	9	1.54528e-40
-19.5	9.5	5.84118e-43
-19.5	10	1.85743e-45
-19	-10	0.000320402
-19	-9.5	0.0009032
-19	-9	0.00214186
-19	-8.5	0.00427286
-19	-8	0.00717076
-19	-7.5	0.0101235
-19	-7	0.0120231
-19	-6.5	0.0120122
-19	-6	0.010096
-19	-5.5	0.00713825
-19	-5	0.00424576
-19	-4.5	0.00212441
-19	-4	0.000894215
-19	-3.5	0.000316639
-19	-3	9.43205e-05
-19	-2.5	2.36357e-05
-19	-2	4.98252e-06
-19	-1.5	8.83587e-07
-19	-1	1.31816e-07
-19	-0.5	1.65428e-08
-19	0	1.7465e-09
-19	0.5	1.55113e-10
-19	1	1.1589e-11
-19	1.5	7.28388e-13
-19	2	3.85123e-14
-19	2.5	1.713e-15
-19	3	6.40963e-17
-19	3.5	2.01757e-18
-19	4	5.3425e-20
-19	4.5	1.19009e-21
-19	5	2.23015e-23
-19	5.5	3.51566e-25
-19	6	4.66231e-27
-19	6.5	5.20132e-29
-19	7	4.88142e-31
-19	7.5	3.85388e-33
-19	8	2.55959e-35
-19	8.5	1.43008e-37
-19	9	6.72158e-40
-19	9.5	2.65767e-42
-19	10	8.83998e-45
-18.5	-10	0.00024833
-18.5	-9.5	0.000732243
-18.5	-9	0.00181635
-18.5	-8.5	0.00379023
-18.5	-8	0.00665349
-18.5	-7.5	0.00982547
-18.5	-7	0.0122061
-18.5	-6.5	0.0127562
-18.5	-6	0.0112146
-18.5	-5.5	0.008294
-18.5	-5	0.00516019
-18.5	-4.5	0.00270076
-18.5	-4	0.00118912
-18.5	-3.5	0.000440441
-18.5	-3	0.000137236
-18.5	-2.5	3.59721e-05
-18.5	-2	7.93204e-06
-18.5	-1.5	1.47137e-06
-18.5	-1	2.29605e-07
-18.5	-0.5	3.0141e-08
-18.5	0	3.32855e-09
-18.5	0.5	3.09223e-10
-18.5	1	2.41661e-11
-18.5	1.5	1.58878e-12
-18.5	2	8.78694e-14
-18.5	2.5	4.0882e-15
-18.5	3	1.6001e-16
-18.5	3.5	5.26841e-18
-18.5	4	1.45926e-19
-18.5	4.5	3.4002e-21
-18.5	5	6.66495e-23
-18.5	5.5	1.09903e-24
-18.5	6	1.52454e-26
-18.5	6.5	1.77906e-28
-18.5	7	1.74647e-30
-18.5	7.5	1.44228e-32
-18.5	8	1.00198e-34
-18.5	8.5	5.85583e-37
-18.5	9	2.87897e-39
-18.5	9.5	1.19071e-41
-18.5	10	4.14278e-44
-18	-10	0.000189524
-18	-9.5	0.000584558
-18	-9	0.00151674
-18	-8.5	0.00331065
-18	-8	0.00607904
-18	-7.5	0.00939024
-18	-7	0.0122022
-18	-6.5	0.0133388
-18	-6	0.0122664
-18	-5.5	0.00948939
-18	-5	0.00617557
-18	-4.5	0.00338093
-18	-4	0.00155709
-18	-3.5	0.00060327
-18	-3	0.000196621
-18	-2.5	5.39096e-05
-18	-2	1.24343e-05
-18	-1.5	2.41267e-06
-18	-1	3.93816e-07
-18	-0.5	5.40765e-08
-18	0	6.24659e-09
-18	0.5	6.07012e-10
-18	1	4.96216e-11
-18	1.5	3.41243e-12
-18	2	1.97413e-13
-18	2.5	9.60746e-15
-18	3	3.93333e-16
-18	3.5	1.35466e-17
-18	4	3.92484e-19
-18	4.5	9.56604e-21
-18	5	1.96138e-22
-18	5.5	3.38307e-24
-18	6	4.90885e-26
-18	6.5	5.99195e-28
-18	7	6.15285e-30
-18	7.5	5.315e-32
-18	8	3.86234e-34
-18	8.5	2.36111e-36
-18	9	1.21424e-38
-18	9.5	5.25301e-41
-18	10	1.91176e-43
-17.5	-10	0.00014243
-17.5	-9.5	0.000459517
-17.5	-9	0.00124716
-17.5	-8.5	0.00284749
-17.5	-8	0.00546918
-17.5	-7.5	0.00883692
-17.5	-7	0.0120116
-17.5	-6.5	0.0137347
-17.5	-6	0.0132116
-17.5	-5.5	0.0106909
-17.5	-5	0.00727763
-17.5	-4.5	0.00416761
-17.5	-4	0.00200772
-17.5	-3.5	0.000813651
-17.5	-3	0.000277391
-17.5	-2.5	7.9555e-05
-17.5	-2	1.91938e-05
-17.5	-1.5	3.89561e-06
-17.5	-1	6.65132e-07
-17.5	-0.5	9.55346e-08
-17.5	0	1.15434e-08
-17.5	0.5	1.17334e-09
-17.5	1	1.00331e-10
-17.5	1.5	7.21716e-12
-17.5	2	4.36734e-13
