0	0	7.13419e-28
0	0.5	3.43266e-28
0	1	1.30597e-28
0	1.5	3.92875e-29
0	2	9.34523e-30
0	2.5	1.75769e-30
0	3	2.61404e-31
0	3.5	3.07395e-32
0	4	2.85824e-33
0	4.5	2.10144e-34
0	5	1.22166e-35
0	5.5	5.61568e-37
0	6	2.04112e-38
0	6.5	5.86615e-40
0	7	1.33307e-41
0	7.5	2.39536e-43
0	8	3.40332e-45
0	8.5	3.82342e-47
0	9	3.3964e-49
0	9.5	2.38562e-51
0	10	1.32495e-53
0	10.5	5.81855e-56
0	11	2.02044e-58
0	11.5	5.54746e-61
0	12	1.20437e-63
0	12.5	2.06747e-66
0	13	2.80631e-69
0	13.5	3.01197e-72
0	14	2.55611e-75
0	14.5	1.71525e-78
0	15	9.101e-82
0	15.5	3.81829e-85
0	16	1.26667e-88
0	16.5	3.32259e-92
0	17	6.89136e-96
0	17.5	1.13019e-99
0	18	1.46559e-103
0	18.5	1.50276e-107
0	19	1.21838e-111
0	19.5	7.81077e-116
0	20	3.95932e-120
0.5	0	8.96946e-27
0.5	0.5	4.73972e-27
0.5	1	1.98041e-27
0.5	1.5	6.54297e-28
0.5	2	1.70927e-28
0.5	2.5	3.53072e-29
0.5	3	5.76676e-30
0.5	3.5	7.44761e-31
0.5	4	7.60534e-32
0.5	4.5	6.14096e-33
0.5	5	3.92076e-34
0.5	5.5	1.97934e-35
0.5	6	7.90112e-37
0.5	6.5	2.49386e-38
0.5	7	6.22403e-40
0.5	7.5	1.22825e-41
0.5	8	1.91655e-43
0.5	8.5	2.36467e-45
0.5	9	2.30694e-47
0.5	9.5	1.77958e-49
0.5	10	1.08547e-51
0.5	10.5	5.23518e-54
0.5	11	1.99647e-56
0.5	11.5	6.02019e-59
0.5	12	1.43541e-61
0.5	12.5	2.70617e-64
0.5	13	4.03415e-67
0.5	13.5	4.75516e-70
0.5	14	4.43195e-73
0.5	14.5	3.26619e-76
0.5	15	1.90329e-79
0.5	15.5	8.76967e-83
0.5	16	3.19506e-86
0.5	16.5	9.20429e-90
0.5	17	2.09662e-93
0.5	17.5	3.77627e-97
0.5	18	5.37805e-101
0.5	18.5	6.05623e-105
0.5	19	5.39257e-109
0.5	19.5	3.7967e-113
0.5	20	2.11365e-117
1	0	1.03751e-25
1	0.5	6.02116e-26
1	1	2.76301e-26
1	1.5	1.00254e-26
1	2	2.87632e-27
1	2.5	6.52513e-28
1	3	1.17046e-28
1	3.5	1.66013e-29
1	4	1.86185e-30
1	4.5	1.65105e-31
1	5	1.1577e-32
1	5.5	6.41868e-34
1	6	2.81393e-35
1	6.5	9.7543e-37
1	7	2.6736e-38
1	7.5	5.79445e-40
1	8	9.92989e-42
1	8.5	1.34553e-43
1	9	1.44165e-45
1	9.5	1.22135e-47
1	10	8.18161e-50
1	10.5	4.33365e-52
1	11	1.81503e-54
1	11.5	6.0108e-57
1	12	1.57397e-59
1	12.5	3.25894e-62
1	13	5.33548e-65
1	13.5	6.90695e-68
1	14	7.06994e-71
1	14.5	5.72218e-74
1	15	3.66205e-77
1	15.5	1.85312e-80
1	16	7.41478e-84
1	16.5	2.3459e-87
1	17	5.86865e-91
1	17.5	1.16087e-94
1	18	1.8157e-98
1	18.5	2.24554e-102
1	19	2.19591e-106
1	19.5	1.69795e-110
1	20	1.03813e-114
1.5	0	1.10415e-24
1.5	0.5	7.0374e-25
1.5	1	3.54662e-25
1.5	1.5	1.4133e-25
1.5	2	4.45317e-26
1.5	2.5	1.10948e-26
1.5	3	2.18569e-27
1.5	3.5	3.40466e-28
1.5	4	4.19348e-29
1.5	4.5	4.08406e-30
1.5	5	3.14504e-31
1.5	5.5	1.91503e-32
1.5	6	9.22025e-34
1.5	6.5	3.51015e-35
1.5	7	1.05664e-36
1.5	7.5	2.51502e-38
1.5	8	4.7334e-40
1.5	8.5	7.04405e-42
1.5	9	8.28872e-44
1.5	9.5	7.71203e-46
1.5	10	5.67371e-48
1.5	10.5	3.30051e-50
1.5	11	1.51814e-52
1.5	11.5	5.52153e-55
1.5	12	1.5879e-57
1.5	12.5	3.6108e-60
1.5	13	6.49232e-63
1.5	13.5	9.23023e-66
1.5	14	1.03763e-68
1.5	14.5	9.22333e-72
1.5	15	6.48261e-75
1.5	15.5	3.6027e-78
1.5	16	1.58316e-81
1.5	16.5	5.50091e-85
1.5	17	1.51134e-88
1.5	17.5	3.28327e-92
1.5	18	5.63985e-96
1.5	18.5	7.66028e-100
1.5	19	8.22694e-104
1.5	19.5	6.98631e-108
1.5	20	4.6911e-112
2	0	1.0811e-23
2	0.5	7.56746e-24
2	1	4.18844e-24
2	1.5	1.83304e-24
2	2	6.34317e-25
2	2.5	1.73563e-25
2	3	3.75513e-26
2	3.5	6.42406e-27
2	4	8.68982e-28
2	4.5	9.29454e-29
2	5	7.8607e-30
2	5.5	5.25668e-31
2	6	2.77957e-32
2	6.5	1.16215e-33
2	7	3.84202e-35
2	7.5	1.00433e-36
2	8	2.07591e-38
2	8.5	3.39278e-40
2	9	4.38451e-42
2	9.5	4.48025e-44
2	10	3.61993e-46
2	10.5	2.31267e-48
2	11	1.16827e-50
2	11.5	4.66651e-53
2	12	1.47386e-55
2	12.5	3.68074e-58
2	13	7.26828e-61
2	13.5	1.13487e-63
2	14	1.40111e-66
2	14.5	1.36779e-69
2	15	1.0558e-72
2	15.5	6.44405e-76
2	16	3.10995e-79
2	16.5	1.18677e-82
2	17	3.5809e-86
2	17.5	8.54352e-90
2	18	1.61175e-93
2	18.5	2.40422e-97
2	19	2.83575e-101
2	19.5	2.6447e-105
2	20	1.95031e-109
2.5	0	9.73885e-23
2.5	0.5	7.48675e-23
2.5	1	4.55088e-23
2.5	1.5	2.18733e-23
2.5	2	8.31282e-24
2.5	2.5	2.49804e-24
2.5	3	5.93564e-25
2.5	3.5	1.1152e-25
2.5	4	1.65673e-26
2.5	4.5	1.94612e-27
2.5	5	1.8076e-28
2.5	5.5	1.32755e-29
2.5	6	7.70936e-31
2.5	6.5	3.53998e-32
