-20	-10	7.56286e-42
-20	-9.5	8.92774e-43
-20	-9	8.20773e-44
-20	-8.5	5.87667e-45
-20	-8	3.27692e-46
-20	-7.5	1.42307e-47
-20	-7	4.81297e-49
-20	-6.5	1.26773e-50
-20	-6	2.60056e-52
-20	-5.5	4.15464e-54
-20	-5	5.16923e-56
-20	-4.5	5.00893e-58
-20	-4	3.77999e-60
-20	-3.5	2.22158e-62
-20	-3	1.01686e-64
-20	-2.5	3.62481e-67
-20	-2	1.00632e-69
-20	-1.5	2.17577e-72
-20	-1	3.66368e-75
-20	-0.5	4.80449e-78
-20	0	4.90686e-81
-20	0.5	3.90289e-84
-20	1	2.41766e-87
-20	1.5	1.16636e-90
-20	2	4.38221e-94
-20	2.5	1.28228e-97
-20	3	2.92211e-101
-20	3.5	5.18606e-105
-20	4	7.16812e-109
-20	4.5	7.71612e-113
-20	5	6.46873e-117
-20	5.5	4.22344e-121
-20	6	2.14753e-125
-20	6.5	8.5043e-130
-20	7	2.62279e-134
-20	7.5	6.29965e-139
-20	8	1.17841e-143
-20	8.5	1.71672e-148
-20	9	1.94774e-153
-20	9.5	1.72103e-158
-20	10	1.18433e-163
-19.5	-10	1.96392e-39
-19.5	-9.5	2.7388e-40
-19.5	-9	2.97457e-41
-19.5	-8.5	2.51603e-42
-19.5	-8	1.65742e-43
-19.5	-7.5	8.50306e-45
-19.5	-7	3.39738e-46
-19.5	-6.5	1.05716e-47
-19.5	-6	2.56191e-49
-19.5	-5.5	4.83517e-51
-19.5	-5	7.10701e-53
-19.5	-4.5	8.13558e-55
-19.5	-4	7.25297e-57
-19.5	-3.5	5.03582e-59
-19.5	-3	2.72302e-61
-19.5	-2.5	1.14672e-63
-19.5	-2	3.7609e-66
-19.5	-1.5	9.60619e-69
-19.5	-1	1.9109e-71
-19.5	-0.5	2.9604e-74
-19.5	0	3.57181e-77
-19.5	0.5	3.35625e-80
-19.5	1	2.4561e-83
-19.5	1.5	1.39979e-86
-19.5	2	6.2131e-90
-19.5	2.5	2.14773e-93
-19.5	3	5.78197e-97
-19.5	3.5	1.21227e-100
-19.5	4	1.97947e-104
-19.5	4.5	2.51725e-108
-19.5	5	2.49304e-112
-19.5	5.5	1.9229e-116
-19.5	6	1.15508e-120
-19.5	6.5	5.40374e-125
-19.5	7	1.96881e-129
-19.5	7.5	5.58647e-134
-19.5	8	1.23452e-138
-19.5	8.5	2.12464e-143
-19.5	9	2.84774e-148
-19.5	9.5	2.97262e-153
-19.5	10	2.41661e-158
-19	-10	4.08366e-37
-19	-9.5	6.72775e-38
-19	-9	8.6321e-39
-19	-8.5	8.6256e-40
-19	-8	6.71256e-41
-19	-7.5	4.06831e-42
-19	-7	1.92029e-43
-19	-6.5	7.05902e-45
-19	-6	2.02092e-46
-19	-5.5	4.50589e-48
-19	-5	7.82416e-50
-19	-4.5	1.05809e-51
-19	-4	1.11438e-53
-19	-3.5	9.14047e-56
-19	-3	5.83891e-58
-19	-2.5	2.90483e-60
-19	-2	1.12548e-62
-19	-1.5	3.39609e-65
-19	-1	7.98082e-68
-19	-0.5	1.46064e-70
-19	0	2.08192e-73
-19	0.5	2.31106e-76
-19	1	1.99795e-79
-19	1.5	1.3452e-82
-19	2	7.05363e-86
-19	2.5	2.88049e-89
-19	3	9.16106e-93
-19	3.5	2.26909e-96
-19	4	4.37707e-100
-19	4.5	6.57571e-104
-19	5	7.69357e-108
-19	5.5	7.01034e-112
-19	6	4.97482e-116
-19	6.5	2.74942e-120
-19	7	1.1834e-124
-19	7.5	3.96688e-129
-19	8	1.0356e-133
-19	8.5	2.10553e-138
-19	9	3.33394e-143
-19	9.5	4.11132e-148
-19	10	3.94848e-153
-18.5	-10	6.79934e-35
-18.5	-9.5	1.32333e-35
-18.5	-9	2.00585e-36
